City,Temperature (°C),Feels Like (°C),Weather,Description,Humidity (%),Pressure (hPa),Wind Speed (m/s)
san_juan,26.78,28.79,Clouds,broken clouds,74,1015,2.06
santiago,26.34,26.34,Clear,clear sky,44,1013,5.66
santo_domingo,27.17,29.24,Clouds,few clouds,71,1014,2.57
sao_paulo,22.37,22.8,Clouds,broken clouds,82,1015,4.63
sapporo,2.94,-1.31,Clouds,few clouds,77,1022,5.14
seattle,7.6,5.04,Clouds,overcast clouds,76,1015,4.02
sendai,3.64,2.34,Clouds,scattered clouds,81,1026,1.54
seoul,0.76,0.76,Mist,mist,100,1023,1.03
shanghai,10.88,10.45,Mist,mist,93,1019,2.0
sydney,20.9,21.32,Drizzle,light intensity drizzle,87,1022,4.63
taipei,17.05,17.21,Mist,mist,92,1019,0.89
tel_aviv,13.86,13.36,Clear,clear sky,79,1021,1.54
tokyo,8.63,7.15,Rain,moderate rain,62,1027,2.57
toronto,5.81,4.08,Clouds,few clouds,71,1007,2.24
vancouver,7.6,5.93,Rain,light rain,74,1015,2.57
vienna,9.37,8.03,Clear,clear sky,82,1004,2.57
warsaw,11.34,10.04,Clouds,overcast clouds,58,998,4.89
washington_dc,15.41,13.92,Clouds,scattered clouds,35,1011,4.12
winnipeg,-9.42,-16.42,Clouds,broken clouds,71,1011,8.75
zurich,6.3,6.3,Clouds,scattered clouds,86,1006,1.03
