City,Temperature (°C),Feels Like (°C),Weather,Description,Humidity (%),Pressure (hPa),Wind Speed (m/s)
new_york,7.98,6.63,Clouds,broken clouds,89,1018,2.24
osaka,8.93,5.36,Rain,moderate rain,75,1008,7.72
ottawa,15.27,14.08,Clouds,broken clouds,47,1007,3.6
paris,6.19,1.65,Clear,clear sky,59,1017,8.23
philadelphia,10.94,10.23,Clouds,overcast clouds,82,1016,1.54
phoenix,16.76,15.67,Clear,clear sky,45,1015,3.13
prague,2.73,-1.0,Clear,clear sky,76,1017,4.12
quebec_city,1.79,-3.3,Clouds,broken clouds,78,1014,6.26
rio_de_janeiro,26.42,26.42,Clouds,broken clouds,82,1014,7.2
riyadh,21.92,20.72,Clouds,scattered clouds,21,1018,2.83
rome,13.78,12.68,Clouds,scattered clouds,56,1010,0.51
san_diego,15.93,15.28,Clouds,few clouds,65,1019,2.68
san_francisco,13.89,13.16,Mist,mist,70,1021,4.02
san_jose,15.04,14.04,Haze,haze,55,1021,2.57
san_juan,27.94,30.17,Clouds,scattered clouds,67,1013,4.12
santiago,25.82,26.52,Haze,haze,79,1014,3.6
santo_domingo,30.34,32.67,Clouds,scattered clouds,56,1011,3.6
sao_paulo,25.5,25.78,Clouds,scattered clouds,64,1014,6.69
sapporo,-3.18,-5.59,Clouds,overcast clouds,71,1022,1.62
seattle,7.68,3.07,Clouds,overcast clouds,86,1004,10.29
sendai,2.71,1.0,Rain,light rain,59,1020,1.75
seoul,5.76,3.36,Rain,light rain,81,1015,3.09
shanghai,6.95,3.78,Clear,clear sky,76,1023,5.0
sydney,25.64,25.8,Rain,light rain,59,1011,4.12
taipei,13.1,12.95,Rain,light intensity shower rain,95,1019,3.13
tel_aviv,20.03,19.89,Clear,clear sky,69,1018,1.03
tokyo,5.15,0.3,Rain,heavy intensity rain,87,1017,8.23
toronto,12.68,12.04,Clouds,overcast clouds,78,1002,2.24
vancouver,3.34,-1.7,Rain,light rain,90,1001,7.2
vienna,3.49,0.26,Clouds,broken clouds,86,1015,3.6
warsaw,2.41,0.28,Clear,clear sky,62,1020,2.06
washington_dc,15.1,14.42,Clouds,overcast clouds,67,1014,2.57
winnipeg,-7.44,-14.44,Clouds,broken clouds,68,1003,12.86
zurich,4.49,-0.03,Drizzle,light intensity drizzle,87,1011,6.69
